,Name,Label,phase
2585,x_21020037.png,0.0,train
2586,x_21020038.png,0.0,train
2587,x_21020044.png,0.0,train
2588,x_2102004521020000.png,,train
2589,x_21030001.png,0.0,train
2590,x_21030002.png,0.0,train
2591,x_21030003.png,0.0,train
2592,x_21030004.png,0.0,train
2593,x_21030005.png,0.0,train
2594,x_21030008.png,0.0,train
2595,x_21030009.png,0.0,train
2596,x_21030012.png,0.0,train
2597,x_21030015.png,0.0,train
2598,x_21030017.png,0.0,train
2599,x_21030018.png,0.0,train
2600,x_21030019.png,0.0,train
2601,x_21030022.png,0.0,train
2602,x_21030023.png,0.0,train
2603,x_21030025.png,0.0,train
2604,x_21030026.png,0.0,train
2605,x_21030027.png,0.0,train
2606,x_21030028.png,0.0,train
2607,x_21030030.png,0.0,train
2608,x_21030034.png,0.0,train
2609,x_21030036.png,0.0,train
2610,x_21030038.png,0.0,train
2611,x_21030039.png,0.0,train
2612,x_21030040.png,0.0,train
2613,x_21030048.png,0.0,train
2614,x_21030050.png,0.0,train
2615,x_21030051.png,0.0,train
2616,x_21030053.png,0.0,train
2617,x_21030056.png,0.0,train
2618,x_21030057.png,0.0,train
2619,x_21030061.png,0.0,train
2620,x_21030062.png,0.0,train
2621,x_21030063.png,0.0,train
2622,x_21030065.png,0.0,train
2623,x_21030066.png,0.0,train
2624,x_21030070.png,0.0,train
2625,x_21030072.png,0.0,train
2626,x_21030073.png,0.0,train
2627,x_21030074.png,0.0,train
2628,x_21030075.png,0.0,train
2629,x_21030077.png,0.0,train
2630,x_21030079.png,0.0,train
2631,x_21030082.png,0.0,train
2632,x_21030083.png,0.0,train
2633,x_21030084.png,0.0,train
2634,x_2103008621030000.png,,train
2635,x_21030087.png,0.0,train
2636,x_21030089.png,0.0,train
2637,x_21030090.png,0.0,train
2638,x_21030092.png,0.0,train
2639,x_21030093.png,0.0,train
2640,x_21030097.png,0.0,train
2641,x_21030102.png,0.0,train
2642,x_21030106.png,0.0,train
2643,x_21030107.png,0.0,train
2644,x_21040003.png,0.0,train
2645,x_21040006.png,0.0,train
2646,x_21040012.png,0.0,train
2647,x_21040013.png,0.0,train
2648,x_21040014.png,0.0,train
2649,x_21040016.png,0.0,train
2650,x_21040017.png,0.0,train
2651,x_21040018.png,0.0,train
2652,x_21040019.png,0.0,train
2653,x_21040020.png,0.0,train
2654,x_21040022.png,0.0,train
2655,x_21040024.png,0.0,train
2656,x_21040027.png,0.0,train
2657,x_21040029.png,0.0,train
2658,x_21040030.png,0.0,train
2659,x_21040032.png,0.0,train
2660,x_21040036.png,0.0,train
2661,x_21040038.png,0.0,train
2662,x_21040043.png,0.0,train
2663,x_21040044.png,0.0,train
2664,x_21040045.png,0.0,train
2665,x_21040046.png,0.0,train
2666,x_21040048.png,0.0,train
2667,x_21040049.png,0.0,train
2668,x_21040051.png,0.0,train
2669,x_21040054.png,0.0,train
2670,x_21040058.png,0.0,train
2671,x_21040062.png,0.0,train
2672,x_22010007.png,0.0,train
2673,x_22010008.png,0.0,train
2674,x_22010009.png,0.0,train
2675,x_22010011.png,0.0,train
2676,x_22010012.png,0.0,train
2677,x_22010013.png,0.0,train
2678,x_22010015.png,0.0,train
2679,x_22010017.png,0.0,train
2680,x_2201001922010000.png,,train
2681,x_22010020.png,0.0,train
2682,x_22010021.png,0.0,train
2683,x_22010022.png,0.0,train
2684,x_22010023.png,0.0,train
2685,x_22010025.png,0.0,train
2686,x_22010028.png,0.0,train
2687,x_22010029.png,0.0,train
2688,x_22010032.png,0.0,train
2689,x_22010034.png,0.0,train
2690,x_22010038.png,0.0,train
2691,x_22010041.png,0.0,train
2692,x_2201004422010000.png,,train
2693,x_22010049.png,1.0,train
2694,x_22020003.png,0.0,train
2695,x_22020004.png,0.0,train
2696,x_22020005.png,0.0,train
2697,x_22020007.png,0.0,train
2698,x_22020008.png,0.0,train
2699,x_22020010.png,0.0,train
2700,x_22020011.png,0.0,train
2701,x_22020014.png,0.0,train
2702,x_22020018.png,0.0,train
2703,x_22020020.png,0.0,train
2704,x_22020023.png,0.0,train
2705,x_22040001.png,0.0,train
2706,x_22040002.png,0.0,train
2707,x_22040003.png,0.0,train
2708,x_22040006.png,0.0,train
2709,x_22040007.png,0.0,train
2710,x_22040009.png,0.0,train
2711,x_22040010.png,0.0,train
2712,x_22040012.png,0.0,train
2713,x_22040015.png,2.0,train
2714,x_22040017.png,0.0,train
2715,x_22040018.png,0.0,train
2716,x_22040019.png,0.0,train
2717,x_22040020.png,0.0,train
2718,x_22040021.png,0.0,train
2719,x_22040022.png,0.0,train
2720,x_22040023.png,0.0,train
2721,x_22040026.png,0.0,train
2722,x_22040027.png,0.0,train
2723,x_22040028.png,0.0,train
2724,x_22040029.png,0.0,train
2725,x_22040030.png,0.0,train
2726,x_22040031.png,0.0,train
2727,x_22040032.png,0.0,train
2728,x_22040033.png,0.0,train
2729,x_22040034.png,0.0,train
2730,x_22040035.png,0.0,train
2731,x_22040036.png,0.0,train
2732,x_22040044.png,0.0,train
2733,x_22040045.png,0.0,train
2734,x_22040046.png,0.0,train
2735,x_22040047.png,0.0,train
2736,x_22040050.png,0.0,train
2737,x_22040051.png,0.0,train
2738,x_22040053.png,0.0,train
2739,x_23010001.png,0.0,train
2740,x_23010003.png,0.0,train
2741,x_23010005.png,0.0,train
2742,x_23010006.png,0.0,train
2743,x_23010007.png,0.0,train
2744,x_23010008.png,0.0,train
2745,x_23010009.png,0.0,train
2746,x_23010011.png,0.0,train
2747,x_23010012.png,0.0,train
2748,x_23010016.png,0.0,train
2749,x_23010017.png,0.0,train
2750,x_23010018.png,0.0,train
2751,x_23010019.png,0.0,train
2752,x_23010020.png,0.0,train
2753,x_23010022.png,0.0,train
2754,x_23010026.png,0.0,train
2755,x_23010028.png,0.0,train
2756,x_23010029.png,0.0,train
2757,x_23010030.png,0.0,train
2758,x_23010031.png,0.0,train
2759,x_23010032.png,0.0,train
2760,x_23010033.png,0.0,train
2761,x_23010034.png,0.0,train
2762,x_23010038.png,0.0,train
2763,x_23010039.png,0.0,train
2764,x_23010041.png,0.0,train
2765,x_23010045.png,0.0,train
2766,x_23010046.png,0.0,train
2767,x_23010049.png,0.0,train
2768,x_23010050.png,0.0,train
2769,x_23010051.png,0.0,train
2770,x_23010052.png,0.0,train
2771,x_23010053.png,0.0,train
2772,x_23010054.png,0.0,train
2773,x_23010058.png,0.0,train
2774,x_23010059.png,0.0,train
2775,x_23010060.png,0.0,train
2776,x_23010062.png,0.0,train
2777,x_23010063.png,0.0,train
2778,x_23010065.png,0.0,train
2779,x_23010066.png,0.0,train
2780,x_23010068.png,0.0,train
2781,x_23010069.png,0.0,train
2782,x_23010070.png,0.0,train
2783,x_23010072.png,0.0,train
2784,x_23010074.png,0.0,train
2785,x_23010075.png,0.0,train
2786,x_23010076.png,0.0,train
2787,x_23010077.png,0.0,train
2788,x_23010078.png,0.0,train
2789,x_23010079.png,0.0,train
2790,x_23010081.png,0.0,train
2791,x_23010082.png,0.0,train
2792,x_23010083.png,0.0,train
2793,x_23010085.png,0.0,train
2794,x_23010086.png,0.0,train
2795,x_23010087.png,0.0,train
2796,x_23010088.png,0.0,train
2797,x_2301008923010000.png,,train
2798,x_23010090.png,0.0,train
2799,x_23010091.png,0.0,train
2800,x_23010092.png,0.0,train
2801,x_23010093.png,0.0,train
2802,x_23010094.png,0.0,train
2803,x_23010095.png,0.0,train
2804,x_23010096.png,0.0,train
2805,x_23010097.png,0.0,train
2806,x_23010098.png,0.0,train
2807,x_23010099.png,0.0,train
2808,x_23010100.png,0.0,train
2809,x_23010101.png,0.0,train
2810,x_23010102.png,0.0,train
2811,x_23010103.png,0.0,train
2812,x_2301010623010000.png,,train
2813,x_23010107.png,0.0,train
2814,x_23010108.png,0.0,train
2815,x_23010109.png,0.0,train
2816,x_23010110.png,0.0,train
2817,x_23010112.png,0.0,train
2818,x_23020008.png,0.0,train
2819,x_23020010.png,0.0,train
2820,x_23020013.png,1.0,train
2821,x_23020014.png,1.0,train
2822,x_23020016.png,0.0,train
2823,x_23020018.png,0.0,train
2824,x_23020019.png,0.0,train
2825,x_23020021.png,0.0,train
2826,x_23020022.png,0.0,train
2827,x_23020023.png,0.0,train
2828,x_23020024.png,0.0,train
2829,x_23020025.png,0.0,train
2830,x_23020026.png,0.0,train
2831,x_23020030.png,0.0,train
2832,x_23020031.png,0.0,train
2833,x_23020033.png,0.0,train
2834,x_23020034.png,0.0,train
2835,x_23020035.png,0.0,train
2836,x_23020036.png,0.0,train
2837,x_23020037.png,0.0,train
2838,x_23020038.png,0.0,train
2839,x_23020040.png,0.0,train
2840,x_23020041.png,0.0,train
2841,x_23020042.png,0.0,train
2842,x_23020043.png,0.0,train
2843,x_23020044.png,0.0,train
2844,x_23020045.png,0.0,train
2845,x_23020046.png,0.0,train
2846,x_23020047.png,0.0,train
2847,x_23020048.png,0.0,train
2848,x_23020050.png,0.0,train
2849,x_23020051.png,0.0,train
2850,x_23020052.png,0.0,train
2851,x_23020053.png,0.0,train
2852,x_23020055.png,0.0,train
2853,x_23020056.png,0.0,train
2854,x_23020057.png,0.0,train
2855,x_23020058.png,0.0,train
2856,x_23020059.png,0.0,train
2857,x_23020060.png,0.0,train
2858,x_23020061.png,0.0,train
2859,x_23020064.png,0.0,train
2860,x_23020067.png,0.0,train
2861,x_23020068.png,0.0,train
2862,x_23020069.png,0.0,train
2863,x_23020070.png,0.0,train
2864,x_23020072.png,0.0,train
2865,x_23020075.png,0.0,train
2866,x_2302007623020000.png,,train
2867,x_23020077.png,0.0,train
2868,x_23020078.png,0.0,train
2869,x_23020080.png,0.0,train
2870,x_23020081.png,0.0,train
2871,x_23020082.png,0.0,train
2872,x_23020083.png,0.0,train
2873,x_23020085.png,0.0,train
2874,x_23020088.png,0.0,train
2875,x_23020091.png,0.0,train
2876,x_23020094.png,0.0,train
2877,x_23020095.png,0.0,train
2878,x_23020096.png,0.0,train
2879,x_23020098.png,0.0,train
2880,x_23020099.png,0.0,train
2881,x_23020100.png,0.0,train
2882,x_23020101.png,0.0,train
2883,x_23020102.png,0.0,train
2884,x_23020103.png,1.0,train
2885,x_23020104.png,0.0,train
2886,x_23020105.png,0.0,train
2887,x_23020106.png,0.0,train
2888,x_23020108.png,0.0,train
2889,x_23020109.png,0.0,train
2890,x_23020110.png,0.0,train
2891,x_23020111.png,0.0,train
2892,x_23020112.png,0.0,train
2893,x_23020114.png,0.0,train
2894,x_23020116.png,0.0,train
2895,x_23020117.png,0.0,train
2896,x_23020119.png,0.0,train
2897,x_23020120.png,0.0,train
2898,x_23020121.png,0.0,train
2899,x_23020123.png,0.0,train
2900,x_23020124.png,0.0,train
2901,x_23020125.png,0.0,train
2902,x_23020127.png,0.0,train
2903,x_23020128.png,0.0,train
2904,x_2302012923020000.png,,train
2905,x_23020131.png,0.0,train
2906,x_23020133.png,0.0,train
2907,x_23020134.png,0.0,train
2908,x_23020135.png,0.0,train
2909,x_23020136.png,0.0,train
2910,x_23030001.png,0.0,train
2911,x_23030002.png,0.0,train
2912,x_23030005.png,0.0,train
2913,x_23030008.png,0.0,train
2914,x_23030009.png,1.0,train
2915,x_23030012.png,0.0,train
2916,x_23030014.png,0.0,train
2917,x_23030016.png,0.0,train
2918,x_23030017.png,0.0,train
2919,x_23030018.png,0.0,train
2920,x_23030019.png,0.0,train
2921,x_23030020.png,0.0,train
2922,x_23030023.png,0.0,train
2923,x_23030024.png,0.0,train
2924,x_23030025.png,0.0,train
2925,x_23030026.png,0.0,train
2926,x_23030027.png,0.0,train
2927,x_23030028.png,0.0,train
2928,x_23030032.png,0.0,train
2929,x_23030034.png,0.0,train
2930,x_23030039.png,0.0,train
2931,x_23030041.png,0.0,train
2932,x_23030043.png,0.0,train
2933,x_23030045.png,0.0,train
2934,x_23030052.png,2.0,train
2935,x_23030054.png,0.0,train
2936,x_23030055.png,0.0,train
2937,x_23030056.png,0.0,train
2938,x_23030057.png,0.0,train
2939,x_23030059.png,0.0,train
2940,x_23030060.png,0.0,train
2941,x_23030061.png,0.0,train
2942,x_23030064.png,0.0,train
2943,x_23030083.png,0.0,train
2944,x_23040001.png,1.0,train
2945,x_23040003.png,0.0,train
2946,x_23040006.png,0.0,train
2947,x_23040007.png,0.0,train
2948,x_23040008.png,0.0,train
2949,x_23040009.png,0.0,train
2950,x_23040010.png,0.0,train
2951,x_23040011.png,0.0,train
2952,x_23040012.png,1.0,train
2953,x_23040014.png,0.0,train
2954,x_23040015.png,0.0,train
2955,x_23040016.png,0.0,train
2956,x_23040017.png,0.0,train
2957,x_23040019.png,0.0,train
2958,x_23040020.png,0.0,train
2959,x_23040021.png,0.0,train
2960,x_23040022.png,0.0,train
2961,x_23040023.png,0.0,train
2962,x_23040024.png,0.0,train
2963,x_23040027.png,1.0,train
2964,x_23040030.png,0.0,train
2965,x_23040032.png,0.0,train
2966,x_23040034.png,0.0,train
2967,x_23040035.png,0.0,train
2968,x_23040036.png,1.0,train
2969,x_23040037.png,0.0,train
2970,x_23040038.png,0.0,train
2971,x_23040039.png,0.0,train
2972,x_23040040.png,0.0,train
2973,x_23040041.png,0.0,train
2974,x_23040043.png,0.0,train
2975,x_23040044.png,1.0,train
2976,x_23040046.png,0.0,train
2977,x_23040047.png,0.0,train
2978,x_23040048.png,0.0,train
2979,x_23040049.png,0.0,train
2980,x_23040050.png,0.0,train
2981,x_23040052.png,0.0,train
2982,x_23040053.png,0.0,train
2983,x_23040054.png,0.0,train
2984,x_23040055.png,0.0,train
2985,x_23040056.png,0.0,train
2986,x_23040057.png,0.0,train
2987,x_23040058.png,0.0,train
2988,x_23040059.png,0.0,train
2989,x_23040060.png,0.0,train
2990,x_23040064.png,0.0,train
2991,x_23040065.png,0.0,train
2992,x_23040066.png,0.0,train
2993,x_23040067.png,0.0,train
2994,x_23040069.png,0.0,train
2995,x_23040070.png,0.0,train
2996,x_23040071.png,0.0,train
2997,x_23040072.png,0.0,train
2998,x_23040074.png,0.0,train
2999,x_23040076.png,0.0,train
3000,x_23040077.png,0.0,train
3001,x_23040079.png,0.0,train
3002,x_23040081.png,0.0,train
3003,x_23040082.png,0.0,train
3004,x_23040083.png,0.0,train
3005,x_23040084.png,0.0,train
3006,x_23040085.png,0.0,train
3007,x_23040086.png,0.0,train
3008,x_23040087.png,0.0,train
3009,x_23040089.png,0.0,train
3010,x_23040090.png,0.0,train
3011,x_23040091.png,0.0,train
3012,x_23040092.png,0.0,train
3013,x_23040093.png,0.0,train
3014,x_23040094.png,0.0,train
3015,x_23040095.png,0.0,train
3016,x_23040096.png,0.0,train
3017,x_23040097.png,0.0,train
3018,x_23040098.png,0.0,train
3019,x_23040099.png,0.0,train
3020,x_23040101.png,0.0,train
3021,x_2304010223040000.png,,train
3022,x_2304010723040000.png,,train
3023,x_23040108.png,0.0,train
3024,x_23040110.png,0.0,train
3025,x_2304011323040000.png,1.0,train
3026,x_23040114.png,0.0,train
3027,x_23040115.png,0.0,train
3028,x_23040117.png,0.0,train
3029,x_23040120.png,0.0,train
3030,x_23040121.png,0.0,train
3031,x_24010004.png,0.0,train
3032,x_24010005.png,0.0,train
3033,x_24010009.png,0.0,train
3034,x_24010011.png,0.0,train
3035,x_24010014.png,0.0,train
3036,x_24010015.png,0.0,train
3037,x_24010017.png,0.0,train
3038,x_24010019.png,0.0,train
3039,x_24010020.png,0.0,train
3040,x_24010022.png,1.0,train
3041,x_24010024.png,0.0,train
3042,x_24010025.png,0.0,train
3043,x_24010026.png,0.0,train
3044,x_24010027.png,0.0,train
3045,x_24010029.png,0.0,train
3046,x_24010030.png,0.0,train
3047,x_24010031.png,0.0,train
3048,x_24010032.png,1.0,train
3049,x_24010033.png,0.0,train
3050,x_24010034.png,0.0,train
3051,x_24010035.png,0.0,train
3052,x_24010038.png,0.0,train
3053,x_24010039.png,0.0,train
3054,x_24010041.png,0.0,train
3055,x_24010042.png,0.0,train
3056,x_24010044.png,0.0,train
3057,x_24010045.png,0.0,train
3058,x_24010047.png,0.0,train
3059,x_24010048.png,0.0,train
3060,x_24010049.png,0.0,train
3061,x_24010051.png,0.0,train
3062,x_24010053.png,0.0,train
3063,x_24010054.png,0.0,train
3064,x_24010055.png,0.0,train
3065,x_24010056.png,0.0,train
3066,x_24010058.png,0.0,train
3067,x_24010059.png,0.0,train
3068,x_24010060.png,0.0,train
3069,x_24010062.png,0.0,train
3070,x_24010063.png,0.0,train
3071,x_24010064.png,0.0,train
3072,x_24010066.png,0.0,train
3073,x_24010068.png,0.0,train
3074,x_24010069.png,0.0,train
3075,x_24010070.png,0.0,train
3076,x_24010071.png,0.0,train
3077,x_24010072.png,0.0,train
3078,x_24010073.png,0.0,train
3079,x_24010074.png,0.0,train
3080,x_24010075.png,0.0,train
3081,x_24010076.png,0.0,train
3082,x_24010077.png,0.0,train
3083,x_24010079.png,0.0,train
3084,x_2401008024010000.png,,train
3085,x_24010081.png,0.0,train
3086,x_24010083.png,0.0,train
3087,x_24010084.png,0.0,train
3088,x_24010090.png,0.0,train
3089,x_24010091.png,0.0,train
3090,x_24010092.png,1.0,train
3091,x_24020001.png,0.0,train
3092,x_24020002.png,0.0,train
3093,x_24020004.png,0.0,train
3094,x_24020005.png,0.0,train
3095,x_24020008.png,0.0,train
3096,x_24020009.png,0.0,train
3097,x_24020010.png,0.0,train
3098,x_24020011.png,0.0,train
3099,x_24020012.png,1.0,train
3100,x_24020013.png,1.0,train
3101,x_24020015.png,0.0,train
3102,x_24020016.png,0.0,train
3103,x_24020017.png,0.0,train
3104,x_24020018.png,0.0,train
3105,x_24020019.png,0.0,train
3106,x_24020020.png,0.0,train
3107,x_24020021.png,0.0,train
3108,x_24020022.png,0.0,train
3109,x_24020024.png,0.0,train
3110,x_24020027.png,0.0,train
3111,x_24020028.png,0.0,train
3112,x_24020029.png,0.0,train
3113,x_24020033.png,1.0,train
3114,x_24020034.png,0.0,train
3115,x_24020035.png,0.0,train
3116,x_24020036.png,0.0,train
3117,x_24020037.png,0.0,train
3118,x_24020038.png,0.0,train
3119,x_24020040.png,0.0,train
3120,x_24020041.png,0.0,train
3121,x_24020042.png,0.0,train
3122,x_24020043.png,1.0,train
3123,x_24020045.png,0.0,train
3124,x_24020046.png,0.0,train
3125,x_24020047.png,0.0,train
3126,x_24020048.png,0.0,train
3127,x_24020049.png,0.0,train
3128,x_24020052.png,0.0,train
3129,x_24020053.png,0.0,train
3130,x_24020054.png,0.0,train
3131,x_2402005524020000.png,0.0,train
3132,x_24020058.png,1.0,train
3133,x_24020060.png,0.0,train
3134,x_24020061.png,0.0,train
3135,x_24020063.png,0.0,train
3136,x_24020071.png,0.0,train
3137,x_24020075.png,0.0,train
3138,x_24020077.png,0.0,train
3139,x_24020079.png,0.0,train
3140,x_24020080.png,0.0,train
3141,x_24020081.png,0.0,train
3142,x_24020085.png,0.0,train
3143,x_24020086.png,1.0,train
3144,x_24020087.png,0.0,train
3145,x_24020088.png,0.0,train
3146,x_24020090.png,0.0,train
3147,x_24020092.png,0.0,train
3148,x_24020094.png,0.0,train
3149,x_24020100.png,0.0,train
3150,x_24020105.png,1.0,train
3151,x_24020109.png,0.0,train
3152,x_24020110.png,0.0,train
3153,x_24020114.png,0.0,train
3154,x_24030002.png,,train
3155,x_24030007.png,,train
3156,x_24030010.png,,train
3157,x_24030011.png,0.0,train
3158,x_24030013.png,,train
3159,x_24030014.png,,train
3160,x_24030015.png,,train
3161,x_24030016.png,0.0,train
3162,x_24030017.png,0.0,train
3163,x_24030018.png,,train
3164,x_24030020.png,,train
3165,x_24030024.png,,train
3166,x_24030025.png,,train
3167,x_24030026.png,,train
3168,x_24030027.png,,train
3169,x_24030028.png,,train
3170,x_24030029.png,,train
3171,x_24030031.png,,train
3172,x_24030032.png,,train
3173,x_24030033.png,,train
3174,x_24030036.png,,train
3175,x_2403003724030000.png,,train
3176,x_24030039.png,,train
3177,x_24030041.png,,train
3178,x_24030042.png,,train
3179,x_24030043.png,,train
3180,x_24030046.png,,train
3181,x_24030047.png,,train
3182,x_24030049.png,,train
3183,x_24030050.png,,train
3184,x_24030051.png,,train
3185,x_24030052.png,0.0,train
3186,x_24030053.png,,train
3187,x_24030054.png,,train
3188,x_24030055.png,,train
3189,x_24030057.png,,train
3190,x_24030059.png,,train
3191,x_24030060.png,,train
3192,x_24030061.png,,train
3193,x_24030062.png,,train
3194,x_24030063.png,,train
3195,x_24030064.png,,train
3196,x_24030065.png,,train
3197,x_24030068.png,,train
3198,x_24030070.png,,train
3199,x_24030071.png,,train
3200,x_24030072.png,,train
3201,x_24030073.png,,train
3202,x_24030074.png,,train
3203,x_24030075.png,0.0,train
3204,x_24030078.png,,train
3205,x_24030080.png,0.0,train
3206,x_24030084.png,0.0,train
3207,x_24030085.png,,train
3208,x_24030086.png,,train
3209,x_24030088.png,,train
3210,x_24030091.png,,train
3211,x_24030092.png,,train
3212,x_24030094.png,,train
3213,x_24030095.png,,train
3214,x_24030096.png,,train
3215,x_24030098.png,,train
3216,x_24030101.png,,train
3217,x_24040001.png,0.0,train
3218,x_24040002.png,1.0,train
3219,x_24040003.png,,train
3220,x_24040006.png,,train
3221,x_24040007.png,,train
3222,x_24040009.png,,train
3223,x_24040015.png,,train
3224,x_24040019.png,,train
3225,x_24040020.png,,train
3226,x_24040022.png,,train
3227,x_24040023.png,,train
3228,x_24040024.png,,train
3229,x_24040026.png,,train
3230,x_24040027.png,,train
3231,x_24040030.png,,train
3232,x_24040031.png,,train
3233,x_24040032.png,,train
3234,x_24040033.png,,train
3235,x_24040037.png,,train
3236,x_24040041.png,,train
3237,x_24040042.png,,train
3238,x_24040045.png,2.0,train
3239,x_24040046.png,,train
3240,x_24040047.png,,train
3241,x_24040051.png,,train
3242,x_24040053.png,,train
3243,x_24040054.png,,train
3244,x_24040055.png,,train
3245,x_24040057.png,,train
3246,x_24040058.png,,train
3247,x_24040059.png,,train
3248,x_24040060.png,,train
3249,x_24040062.png,,train
3250,x_24040066.png,,train
3251,x_24040067.png,,train
3252,x_24040068.png,,train
3253,x_24040069.png,,train
3254,x_24040070.png,,train
3255,x_24040072.png,,train
3256,x_24040075.png,,train
3257,x_24040076.png,,train
3258,x_24040078.png,,train
3259,x_24040080.png,,train
3260,x_2404008324040000.png,,train
3261,x_24040084.png,,train
3262,x_24040085.png,,train
3263,x_24040086.png,,train
3264,x_24040087.png,,train
3265,x_24040090.png,,train
3266,x_24040099.png,0.0,train
3267,x_2404010224040000.png,,train
3268,x_25010001.png,,train
3269,x_25010002.png,,train
3270,x_25010005.png,,train
3271,x_25010006.png,,train
3272,x_25010007.png,,train
3273,x_25010008.png,,train
3274,x_25010009.png,0.0,train
3275,x_25010010.png,,train
3276,x_25010011.png,,train
3277,x_25010014.png,,train
3278,x_25010015.png,,train
3279,x_25010016.png,,train
3280,x_25010017.png,,train
3281,x_25010019.png,,train
3282,x_25010020.png,,train
3283,x_25010021.png,,train
3284,x_25010022.png,,train
3285,x_25010024.png,,train
3286,x_25010025.png,,train
3287,x_25010026.png,,train
3288,x_25010027.png,,train
3289,x_25010028.png,,train
3290,x_25010029.png,0.0,train
3291,x_25010030.png,,train
3292,x_25010031.png,,train
3293,x_25010032.png,,train
3294,x_25010033.png,,train
3295,x_25010034.png,,train
3296,x_25010035.png,,train
3297,x_25010037.png,,train
3298,x_25010038.png,,train
3299,x_25010039.png,,train
3300,x_25010041.png,,train
3301,x_25010043.png,0.0,train
3302,x_25010044.png,,train
3303,x_25010046.png,,train
3304,x_25010047.png,0.0,train
3305,x_25010048.png,,train
3306,x_25010050.png,,train
3307,x_25010051.png,,train
3308,x_25010052.png,,train
3309,x_2501005425010000.png,,train
3310,x_25010055.png,,train
3311,x_25010057.png,,train
3312,x_25010058.png,,train
3313,x_25010059.png,,train
3314,x_25010061.png,,train
3315,x_25010062.png,,train
3316,x_25010064.png,,train
3317,x_25010065.png,,train
3318,x_25010067.png,0.0,train
3319,x_25010073.png,,train
3320,x_25010074.png,,train
3321,x_25010085.png,,train
3322,x_25010095.png,,train
3323,x_25010096.png,,train
3324,x_25010102.png,,train
3325,x_25010107.png,2.0,train
3326,x_25010108.png,,train
3327,x_25010109.png,,train
3328,x_25010110.png,,train
3329,x_25010115.png,0.0,train
3330,x_25020006.png,,train
3331,x_25020007.png,0.0,train
3332,x_25020008.png,,train
3333,x_25020013.png,0.0,train
3334,x_25020015.png,,train
3335,x_25020020.png,0.0,train
3336,x_25020025.png,,train
3337,x_25020026.png,0.0,train
3338,x_25020027.png,,train
3339,x_25020030.png,,train
3340,x_25020031.png,,train
3341,x_25020033.png,,train
3342,x_25020034.png,,train
3343,x_25020035.png,,train
3344,x_25020036.png,,train
3345,x_25020037.png,,train
3346,x_25020039.png,,train
3347,x_25020040.png,,train
3348,x_25020041.png,,train
3349,x_25020042.png,,train
3350,x_25020044.png,,train
3351,x_25020045.png,,train
3352,x_25020046.png,,train
3353,x_25020049.png,,train
3354,x_25020050.png,,train
3355,x_25020051.png,2.0,train
3356,x_25020052.png,,train
3357,x_25020053.png,,train
3358,x_25020054.png,,train
3359,x_2502005525020000.png,,train
3360,x_25020057.png,,train
3361,x_25020058.png,0.0,train
3362,x_25020059.png,,train
3363,x_25020063.png,,train
3364,x_25020065.png,,train
3365,x_25020066.png,,train
3366,x_25020067.png,0.0,train
3367,x_25020068.png,0.0,train
3368,x_25020069.png,,train
3369,x_25020070.png,,train
3370,x_25020071.png,,train
3371,x_25020072.png,,train
3372,x_25020073.png,,train
3373,x_25020075.png,,train
3374,x_25020076.png,,train
3375,x_25020080.png,,train
3376,x_25020082.png,,train
3377,x_25020083.png,,train
3378,x_25020085.png,,train
3379,x_25020087.png,,train
3380,x_25020088.png,,train
3381,x_25020094.png,,train
3382,x_25020095.png,,train
3383,x_25020096.png,,train
3384,x_25020097.png,,train
3385,x_25020098.png,,train
3386,x_25020102.png,,train
3387,x_25020103.png,,train
3388,x_2502010425020000.png,0.0,train
3389,x_25020105.png,,train
3390,x_25020106.png,,train
3391,x_25020107.png,,train
3392,x_25020108.png,,train
3393,x_25020109.png,,train
3394,x_25020111.png,,train
3395,x_25020113.png,0.0,train
3396,x_25020114.png,,train
3397,x_25020115.png,,train
3398,x_25020117.png,,train
3399,x_25020120.png,,train
3400,x_25020121.png,,train
3401,x_25020122.png,,train
3402,x_25020124.png,,train
3403,x_25020125.png,,train
3404,x_25020129.png,0.0,train
3405,x_25020130.png,2.0,train
3406,x_25020134.png,,train
3407,x_25020135.png,,train
3408,x_25020136.png,,train
3409,x_25020148.png,,train
3410,x_25020156.png,,train
3411,x_25020160.png,,train
3412,x_25030001.png,0.0,train
3413,x_25030006.png,,train
3414,x_25030007.png,,train
3415,x_25030008.png,,train
3416,x_25030009.png,,train
3417,x_25030010.png,,train
3418,x_25030012.png,,train
3419,x_25030013.png,,train
3420,x_25030014.png,,train
3421,x_25030017.png,,train
3422,x_2503001825030000.png,1.0,train
3423,x_25030019.png,,train
3424,x_25030020.png,,train
3425,x_25030021.png,,train
3426,x_25030023.png,,train
3427,x_25030026.png,,train
3428,x_25030027.png,,train
3429,x_25030028.png,,train
3430,x_25030029.png,,train
3431,x_25030031.png,1.0,train
3432,x_25030032.png,0.0,train
3433,x_25030033.png,,train
3434,x_25030034.png,,train
3435,x_25030036.png,,train
3436,x_25030037.png,,train
3437,x_25030038.png,,train
3438,x_25030039.png,,train
3439,x_25030042.png,0.0,train
3440,x_25030046.png,,train
3441,x_25030047.png,,train
3442,x_25030049.png,,train
3443,x_25030050.png,,train
3444,x_25030051.png,0.0,train
3445,x_25030052.png,,train
3446,x_25030053.png,,train
3447,x_25030054.png,,train
3448,x_25030056.png,,train
3449,x_25030063.png,,train
3450,x_25030065.png,,train
3451,x_25030066.png,0.0,train
